latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
36.435,-83.628,310.1,1,1,2001-02-19,1641,T,25,5.1,283.6,15.9
35.079,-79.679,325.8,1.4,1.2,2001-02-19,1641,T,79,5.1,285.9,56.7
33.027,-81.136,312.4,1.3,1.1,2001-02-19,1641,T,54,5.1,290.5,22.3
32.849,-82.14,311,1.2,1.1,2001-02-19,1641,T,45,5.1,290.7,15.9
33.328,-87.728,312.8,1.2,1.1,2001-02-19,1641,T,56,5.1,289.6,22
32.22,-82.317,315.1,1.2,1.1,2001-02-19,1642,T,63,5.1,288.9,19.6
32.2,-83.11,310.1,1.1,1,2001-02-19,1642,T,25,5.1,286.1,13.4
31.693,-82.065,339.1,1.2,1.1,2001-02-19,1642,T,89,5.1,293.8,67
31.691,-82.052,322.7,1.2,1.1,2001-02-19,1642,T,76,5.1,292.5,33.9
31.581,-81.476,310.3,1.3,1.1,2001-02-19,1642,T,35,5.1,292.5,19.1
31.578,-81.462,337.5,1.3,1.1,2001-02-19,1642,T,88,5.1,292.7,71.3
31.806,-83.023,327.2,1.1,1,2001-02-19,1642,T,80,5.1,291.2,36.6
31.801,-83.03,336.3,1.1,1,2001-02-19,1642,T,87,5.1,291.8,52.6
31.799,-83.019,336.5,1.1,1,2001-02-19,1642,T,88,5.1,291.9,53
31.52,-81.835,310.9,1.2,1.1,2001-02-19,1642,T,44,5.1,291.2,18.1
31.674,-83.112,310.8,1.1,1,2001-02-19,1642,T,44,5.1,292,13.2
31.969,-85.972,316.9,1,1,2001-02-19,1642,T,67,5.1,290.5,20.3
31.591,-83.983,311.9,1,1,2001-02-19,1642,T,52,5.1,294.7,11.6
31.492,-83.471,317.6,1.1,1,2001-02-19,1642,T,68,5.1,292.5,20.8
31.49,-83.46,312.3,1.1,1,2001-02-19,1642,T,53,5.1,292.1,14.9
31.949,-87.174,318.5,1.1,1,2001-02-19,1642,T,70,5.1,291.4,24.7
31.597,-84.864,314.9,1,1,2001-02-19,1642,T,62,5.1,293.4,15.9
31.194,-82.458,321.3,1.2,1.1,2001-02-19,1642,T,74,5.1,293.3,30.2
31.383,-83.89,311,1,1,2001-02-19,1642,T,46,5.1,291.4,12.1
31.405,-84.391,314.1,1,1,2001-02-19,1642,T,60,5.1,293.2,14.1
30.962,-82.128,354.3,1.2,1.1,2001-02-19,1642,T,97,5.1,296.4,109.5
30.96,-82.115,339.8,1.2,1.1,2001-02-19,1642,T,90,5.1,296.1,68.5
30.953,-82.13,318.2,1.2,1.1,2001-02-19,1642,T,69,5.1,296.9,27.8
30.95,-82.117,312.2,1.2,1.1,2001-02-19,1642,T,53,5.1,295.1,18.7
31.033,-83.272,323.3,1.1,1,2001-02-19,1642,T,76,5.1,294.4,28.8
31.635,-88.715,314,1.2,1.1,2001-02-19,1642,T,60,5.1,290.2,24.2
30.906,-84.389,314.1,1,1,2001-02-19,1642,T,60,5.1,293.7,14.4
30.904,-84.378,312.4,1,1,2001-02-19,1642,T,54,5.1,294.4,12.6
30.708,-83.321,310.4,1.1,1,2001-02-19,1642,T,38,5.1,293.8,11.6
31.41,-88.697,323.6,1.2,1.1,2001-02-19,1642,T,77,5.1,290.7,37.9
31.41,-88.704,313.3,1.2,1.1,2001-02-19,1642,T,58,5.1,290.2,21.8
31.408,-88.691,310,1.2,1.1,2001-02-19,1642,T,18,5.1,291,17.5
30.8,-84.482,314,1,1,2001-02-19,1642,T,60,5.1,293.7,15.6
30.224,-81.437,320.3,1.4,1.2,2001-02-19,1642,T,72,5.1,293.4,36.6
30.969,-86.389,328.5,1,1,2001-02-19,1642,T,82,5.1,292.7,33.6
30.967,-86.379,327.1,1,1,2001-02-19,1642,T,80,5.1,294,31.2
30.743,-85.393,318.7,1,1,2001-02-19,1642,T,70,5.1,293.1,19.2
31.22,-89.068,322.9,1.3,1.1,2001-02-19,1642,T,76,5.1,291.4,38.9
30.722,-85.753,317.6,1,1,2001-02-19,1642,T,68,5.1,292,19.8
30.585,-84.888,324.4,1,1,2001-02-19,1642,T,77,5.1,292.5,28.6
30.583,-84.877,326,1,1,2001-02-19,1642,T,79,5.1,292.5,30.8
31.085,-89.393,311.2,1.3,1.1,2001-02-19,1642,T,47,5.1,291.9,20.7
31.075,-89.394,328.4,1.3,1.1,2001-02-19,1642,T,81,5.1,292,51.1
30.91,-88.101,331.7,1.1,1.1,2001-02-19,1642,T,84,5.1,293,46.6
30.908,-88.089,311,1.1,1.1,2001-02-19,1642,T,43,5.1,291.1,15
31.123,-90.022,316.7,1.5,1.2,2001-02-19,1642,T,66,5.1,291.3,34.1
30.9,-88.103,352.3,1.1,1.1,2001-02-19,1642,T,96,5.1,295.1,94.9
30.899,-88.091,313.5,1.1,1.1,2001-02-19,1642,T,58,5.1,292,18.2
30.811,-87.895,313.1,1.1,1.1,2001-02-19,1642,T,57,5.1,291.7,19.4
30.681,-88.316,323.5,1.2,1.1,2001-02-19,1642,T,76,5.1,293.1,33.3
29.374,-82.363,310.7,1.3,1.1,2001-02-19,1642,T,43,5.1,297.2,9.8
29.68,-89.973,317.1,1.4,1.2,2001-02-19,1643,T,67,5.1,291.9,30.6
27.84,-80.761,311.4,1.7,1.3,2001-02-19,1643,T,42,5.1,292.8,26.6
27.447,-81.397,332.3,1.5,1.2,2001-02-19,1643,T,85,5.1,294.9,63.4
27.443,-81.388,336.3,1.5,1.2,2001-02-19,1643,T,87,5.1,296.1,74.3
26.349,-81.296,317.2,1.6,1.3,2001-02-19,1643,T,67,5.1,296.9,26.2
26.338,-81.298,313,1.6,1.3,2001-02-19,1643,T,30,5.1,296.1,16.1
38.938,-103.923,314.5,1.3,1.1,2001-02-19,1819,T,61,5.1,286.8,29
35.704,-99.825,319.9,2.6,1.5,2001-02-19,1819,T,72,5.1,295.6,82.8
32.698,-108.122,314.2,1,1,2001-02-19,1820,T,57,5.1,298.3,10.5
32.697,-108.111,310.3,1,1,2001-02-19,1820,T,21,5.1,298.1,6.6
32.999,-110.778,312,1,1,2001-02-19,1820,T,52,5.1,296.4,11.3
32.998,-110.767,320.5,1,1,2001-02-19,1820,T,73,5.1,296.2,21.3
27.835,-80.745,311.3,1,1,2001-02-20,341,T,68,5.1,290.4,20.4
27.834,-80.756,316.9,1,1,2001-02-20,341,T,92,5.1,290.6,26.3
27.843,-80.757,307.1,1,1,2001-02-20,341,T,51,5.1,287.8,17.1
28.034,-81.372,312.4,1.1,1,2001-02-20,341,T,78,5.1,286.7,23.1
28.043,-81.374,329.2,1.1,1,2001-02-20,341,T,100,5.1,286.5,46.6
28.224,-81.706,321.2,1.1,1,2001-02-20,341,T,92,5.1,290.7,31.3
28.21,-81.795,313,1.1,1.1,2001-02-20,341,T,76,5.1,288.1,21.4
28.229,-81.712,321.3,1.1,1,2001-02-20,341,T,81,5.1,292,32.6
28.238,-81.714,307.4,1.1,1,2001-02-20,341,T,27,5.1,288.1,16.2
28.247,-81.716,313.1,1.1,1,2001-02-20,341,T,69,5.1,287,22.3
31.824,-82.941,305,1.1,1.1,2001-02-20,342,T,11,5.1,280.4,18.7
26.884,-101.412,312.8,1.1,1.1,2001-02-20,520,T,80,5.1,286.6,24.6
26.887,-101.459,314.7,1.1,1.1,2001-02-20,520,T,86,5.1,286.3,27.2
42.897,-112.545,309.8,1.2,1.1,2001-02-20,524,T,68,5.1,267.6,34.3
28.044,-81.369,331.8,3,1.7,2001-02-20,1547,T,75,5.1,295.5,164.1
28.029,-81.37,311.6,3,1.7,2001-02-20,1547,T,19,5.1,293.3,42
27.831,-80.752,314.1,2.7,1.6,2001-02-20,1548,T,21,5.1,293.3,48
41.619,-90.573,345.1,1.1,1,2001-02-20,1722,T,93,5.1,277.3,73.9
41.61,-90.576,319.5,1.1,1,2001-02-20,1722,T,45,5.1,269,28.7
34.771,-97.718,316.2,1.1,1.1,2001-02-20,1724,T,65,5.1,291.4,20.8
34.769,-97.706,323.2,1.1,1.1,2001-02-20,1724,T,76,5.1,291.8,30.6
34.383,-99.996,311.2,1.4,1.2,2001-02-20,1724,T,47,5.1,297.4,13
34.378,-100.003,311.2,1.4,1.2,2001-02-20,1724,T,46,5.1,298.3,11.9
32.611,-98.462,340.3,1.1,1.1,2001-02-20,1725,T,90,5.1,296.5,61.2
32.609,-98.45,325.2,1.1,1.1,2001-02-20,1725,T,78,5.1,295.5,32.2
31.272,-97.779,315.8,1.1,1,2001-02-20,1725,T,65,5.1,287.1,17.5
31.271,-97.768,332.7,1.1,1,2001-02-20,1725,T,85,5.1,290.9,41.6
31.245,-98.05,314.7,1.1,1,2001-02-20,1725,T,62,5.1,289.7,15.5
31.071,-100.205,311,1.3,1.1,2001-02-20,1725,T,45,5.1,293.6,15.4
26.822,-98.18,315.6,1,1,2001-02-20,1726,T,59,5.1,295.5,9.3
26.82,-98.17,318.2,1,1,2001-02-20,1726,T,69,5.1,296.8,12.3
26.072,-98.281,321.9,1,1,2001-02-20,1727,T,75,5.1,298,17.4
26.071,-98.271,311,1,1,2001-02-20,1727,T,27,5.1,296.3,5.6
32.45,-109.973,314.7,3.4,1.7,2001-02-20,1903,T,62,5.1,299.9,60.6
32.455,-109.977,312.4,3.4,1.7,2001-02-20,1903,T,54,5.1,299.4,49.5
32.61,-114.667,317,1.7,1.3,2001-02-20,1903,T,67,5.1,300.7,28.3
32.393,-114.996,314,1.6,1.3,2001-02-20,1903,T,60,5.1,297.7,20.9
40.599,-77.418,313.7,1.1,1,2001-02-21,1627,T,59,5.1,278.1,25
39.17,-75.481,312.1,1.3,1.1,2001-02-21,1627,T,52,5.1,283.5,27.2
35.133,-78.381,312,1.1,1.1,2001-02-21,1628,T,52,5.1,293.9,14.3
34.626,-77.475,366.3,1.3,1.1,2001-02-21,1628,T,100,5.1,296.9,163.9
34.627,-77.481,348.8,1.3,1.1,2001-02-21,1628,T,95,5.1,296.3,97.9
34.624,-77.467,333.1,1.3,1.1,2001-02-21,1628,T,85,5.1,295.1,56
34.44,-79.076,314.5,1.1,1,2001-02-21,1629,T,61,5.1,293,16.5
34.417,-79.496,326,1.1,1,2001-02-21,1629,T,79,5.1,292.8,32.3
34.326,-79.671,348.1,1.1,1,2001-02-21,1629,T,94,5.1,295.1,72.5
34.324,-79.66,329.2,1.1,1,2001-02-21,1629,T,82,5.1,292.7,36.1
34.1,-80.293,315.8,1,1,2001-02-21,1629,T,64,5.1,294.9,15
33.853,-79.903,323.2,1.1,1,2001-02-21,1629,T,76,5.1,295.3,25.3
33.453,-80.832,311.6,1,1,2001-02-21,1629,T,50,5.1,295,10
33.356,-80.502,315.7,1,1,2001-02-21,1629,T,64,5.1,294.5,15.7
33.165,-79.54,315.6,1.1,1,2001-02-21,1629,T,64,5.1,295.9,17.7
33.117,-80.511,310.3,1,1,2001-02-21,1629,T,36,5.1,295.5,9.7
33.161,-81.779,345.8,1,1,2001-02-21,1629,T,93,5.1,297.3,60.7
33.159,-81.769,337.7,1,1,2001-02-21,1629,T,88,5.1,294,45.6
32.977,-81.785,310.4,1,1,2001-02-21,1629,T,38,5.1,292.7,8.4
32.881,-82.137,312.3,1,1,2001-02-21,1629,T,53,5.1,291.2,11.7
32.601,-81.305,315,1,1,2001-02-21,1629,T,63,5.1,296,14.3
32.493,-80.722,310.7,1,1,2001-02-21,1629,T,38,5.1,295.2,9.5
32.671,-82.089,312.4,1,1,2001-02-21,1629,T,54,5.1,295.2,9.4
32.669,-82.078,319.5,1,1,2001-02-21,1629,T,71,5.1,295,17.6
32.489,-81.116,323.5,1,1,2001-02-21,1629,T,76,5.1,297.6,24.2
32.454,-81.489,310,1,1,2001-02-21,1629,T,20,5.1,298.2,8.7
32.412,-82.861,334.4,1,1,2001-02-21,1629,T,86,5.1,293.3,41.8
32.241,-81.735,313.7,1,1,2001-02-21,1629,T,59,5.1,296.2,11.6
32.209,-81.892,384.7,1,1,2001-02-21,1629,T,100,5.1,300.7,179
32.208,-81.882,350.3,1,1,2001-02-21,1629,T,95,5.1,296.7,69
32.381,-83.371,318.6,1,1,2001-02-21,1629,T,70,5.1,293.5,17
32.285,-83.339,319.9,1,1,2001-02-21,1629,T,72,5.1,295.7,18.9
31.954,-83.274,318.8,1,1,2001-02-21,1629,T,70,5.1,293.7,18.4
31.446,-84.29,313.1,1.1,1,2001-02-21,1630,T,54,5.1,288.3,13.6
31.444,-84.279,320.7,1.1,1,2001-02-21,1630,T,73,5.1,290.5,23.7
28.039,-81.379,327,1.1,1,2001-02-21,1630,T,73,5.1,301.3,25.6
28.038,-81.368,325.4,1.1,1,2001-02-21,1630,T,54,5.1,303.5,21.9
27.837,-80.75,333.2,1.1,1.1,2001-02-21,1630,T,77,5.1,309.5,36.3
26.576,-80.52,318.8,1.2,1.1,2001-02-21,1631,T,56,5.1,302.4,10.9
26.574,-80.508,320.1,1.2,1.1,2001-02-21,1631,T,62,5.1,301.5,13
26.344,-81.304,319.8,1.1,1,2001-02-21,1631,T,72,5.1,300.1,16.1
26.343,-81.293,316.5,1.1,1.1,2001-02-21,1631,T,65,5.1,302.1,11.8
26.31,-81.389,313.1,1.1,1,2001-02-21,1631,T,41,5.1,298.9,7.9
26.308,-81.378,321.4,1.1,1,2001-02-21,1631,T,74,5.1,298.7,17.6
26.272,-81.159,316.9,1.1,1.1,2001-02-21,1631,T,67,5.1,301.2,14.3
26.299,-81.38,315.7,1.1,1,2001-02-21,1631,T,22,5.1,298.8,9.1
34.515,-106.773,318.3,1,1,2001-02-21,1808,T,69,5.1,298.8,14.8
34.385,-106.439,318.3,1,1,2001-02-21,1808,T,69,5.1,293.9,17.2
32.813,-103.77,316.3,1.2,1.1,2001-02-21,1808,T,65,5.1,300.1,12.7
32.704,-108.12,317.9,1,1,2001-02-21,1808,T,69,5.1,300.7,12.6
34.833,-79.622,317.6,1,1,2001-02-22,331,T,94,5.1,279.5,31.2
34.831,-79.633,308.8,1,1,2001-02-22,331,T,63,5.1,279.3,21.6
38.737,-81.399,316,1.1,1,2001-02-22,332,T,90,5.1,267.2,35
34.876,-106.717,325.7,1.3,1.1,2001-02-22,510,T,100,5.1,273,60.5
34.873,-106.731,326.1,1.3,1.1,2001-02-22,510,T,100,5.1,273.1,61.4
29.758,-89.745,311.6,1.3,1.1,2001-02-22,1713,T,50,5.1,291.9,16.9
29.574,-90.65,315.1,1.2,1.1,2001-02-22,1713,T,63,5.1,296.1,13.5
34.25,-106.422,313.1,3.3,1.7,2001-02-22,1850,T,57,5.1,291.9,73.5
28.182,-81.707,307.9,1.7,1.3,2001-02-23,412,T,30,5.1,274.2,35.4
28.179,-81.713,318.6,1.7,1.3,2001-02-23,412,T,93,5.1,274.7,58.2
30.238,-91.048,317.9,1.2,1.1,2001-02-23,413,T,94,5.1,282.1,37.2
49.06,-116.045,305.2,1.1,1,2001-02-23,557,T,24,5.1,268.7,22.2
31.782,-84.602,313.9,1.7,1.3,2001-02-23,1617,T,60,5.1,289.8,33
31.783,-84.591,311.9,1.7,1.3,2001-02-23,1617,T,51,5.1,289.9,29.7
31.085,-86.611,321.5,2.2,1.4,2001-02-23,1617,T,74,5.1,285.7,90.2
31.087,-86.618,316.2,2.2,1.4,2001-02-23,1617,T,65,5.1,285.9,65.1
30.574,-84.462,312.6,1.6,1.2,2001-02-23,1617,T,55,5.1,292.2,30.3
30.258,-84.81,312.2,1.6,1.3,2001-02-23,1618,T,53,5.1,290,30.1
30.225,-84.821,333.8,1.6,1.3,2001-02-23,1618,T,86,5.1,291.2,84.2
30.223,-84.804,322.9,1.6,1.3,2001-02-23,1618,T,76,5.1,290.1,53
30.221,-84.787,317.8,1.6,1.3,2001-02-23,1618,T,63,5.1,289.5,40.7
28.187,-81.711,316.8,1.1,1,2001-02-23,1618,T,63,5.1,297.5,11.4
28.178,-81.712,331.9,1.1,1,2001-02-23,1618,T,84,5.1,299.1,33.1
27.836,-80.756,322.4,1,1,2001-02-23,1618,T,64,5.1,303,19.5
27.834,-80.746,326.8,1,1,2001-02-23,1618,T,75,5.1,306,24.8
26.977,-82.063,318.5,1.1,1,2001-02-23,1618,T,66,5.1,299.3,11.1
26.752,-80.967,375.1,1,1,2001-02-23,1618,T,100,5.1,295.2,137.7
26.75,-80.957,350.5,1,1,2001-02-23,1618,T,95,5.1,292.8,65.6
26.743,-80.969,317.5,1,1,2001-02-23,1618,T,68,5.1,292.7,12.1
26.741,-80.959,313.5,1,1,2001-02-23,1618,T,48,5.1,292.1,7.9
26.813,-81.539,318.5,1,1,2001-02-23,1618,T,70,5.1,295.4,12.3
26.812,-81.528,320.7,1,1,2001-02-23,1618,T,73,5.1,296.1,15.2
26.365,-80.905,323.3,1,1,2001-02-23,1618,T,76,5.1,296.3,18.5
26.304,-81.384,315.9,1,1,2001-02-23,1619,T,61,5.1,295.4,10.1
26.303,-81.374,314.4,1,1,2001-02-23,1619,T,49,5.1,295.6,8
26.273,-81.162,319,1,1,2001-02-23,1619,T,70,5.1,297.9,15.3
29.926,-92.552,310.4,4.3,1.9,2001-02-23,1756,T,38,5.1,286.8,116.1
30.174,-106.836,315.2,1.2,1.1,2001-02-23,1756,T,63,5.1,302.1,7.8
28.776,-107.034,312.1,1.1,1.1,2001-02-23,1757,T,53,5.1,297.3,9.5
28.621,-108.438,310.4,1.3,1.1,2001-02-23,1757,T,37,5.1,293.7,15.5
42.801,-80.101,321,1.1,1,2001-02-24,320,T,55,5.1,266.5,0
28.088,-98.907,326.7,1,1,2001-02-24,455,T,100,5.1,272.7,38.3
28.086,-98.917,308.2,1,1,2001-02-24,455,T,59,5.1,272.5,16.6
31.776,-93.024,325.8,1.2,1.1,2001-02-24,1700,T,79,5.1,277.2,44.3
28.117,-98.96,325.7,2.6,1.5,2001-02-24,1701,T,79,5.1,301.9,84.2
28.115,-98.934,315.2,2.6,1.5,2001-02-24,1701,T,63,5.1,301.3,33.3
28.111,-98.967,340.8,2.6,1.5,2001-02-24,1701,T,90,5.1,301.7,179.4
28.109,-98.941,335.7,2.6,1.5,2001-02-24,1701,T,87,5.1,301.8,142.8
27.837,-98.547,323.9,2.4,1.5,2001-02-24,1702,T,77,5.1,301,70.1
27.44,-81.395,311.6,1.1,1.1,2001-02-25,359,T,75,5.1,290.8,20
26.374,-80.905,318,1.3,1.1,2001-02-25,1606,T,25,5.1,300.2,17.8
35.831,-106.26,311.8,1.9,1.3,2001-02-25,1742,T,51,5.1,276.7,50.9
35.83,-106.24,310.8,1.9,1.3,2001-02-25,1742,T,43,5.1,277.6,46.9
32.212,-98.061,311,1.1,1.1,2001-02-25,1743,T,45,5.1,292.3,14.6
32.516,-100.675,319.8,1,1,2001-02-25,1743,T,72,5.1,298.1,14.3
30.966,-94.295,310.4,1.9,1.3,2001-02-25,1743,T,37,5.1,293,26.3
30.588,-100.364,325.6,1,1,2001-02-25,1744,T,79,5.1,295.1,27.2
30.587,-100.354,317.1,1,1,2001-02-25,1744,T,67,5.1,294.6,16.7
30.358,-100.369,313.6,1,1,2001-02-25,1744,T,59,5.1,295.7,11.7
29.884,-99.57,313.9,1.1,1,2001-02-25,1744,T,60,5.1,295.7,13.8
29.882,-99.56,312,1.1,1,2001-02-25,1744,T,52,5.1,294.7,11.7
29.492,-98.127,310.2,1.2,1.1,2001-02-25,1744,T,33,5.1,297.1,10.5
26.372,-98.001,361,1.4,1.2,2001-02-25,1745,T,100,5.1,298.5,142.3
26.37,-97.988,361.6,1.4,1.2,2001-02-25,1745,T,100,5.1,300.3,144.3
26.887,-101.459,321.7,1,1,2001-02-25,1745,T,74,5.1,306.1,11.9
26.881,-101.419,318.4,1,1,2001-02-25,1745,T,70,5.1,304,10.2
25.718,-100.299,328.8,1.1,1,2001-02-25,1745,T,82,5.1,304.7,24.7
26.276,-80.794,313.3,4.2,1.9,2001-02-26,304,T,82,5.1,267.1,179.9
26.267,-80.834,327.9,4.2,1.9,2001-02-26,304,T,100,5.1,269.3,322.4
26.279,-80.799,317.4,4.2,1.9,2001-02-26,304,T,93,5.1,268.7,222
26.27,-80.84,322.7,4.2,1.9,2001-02-26,304,T,100,5.1,269.8,271.6
29.827,-92.02,305.7,1.2,1.1,2001-02-26,443,T,15,5.1,288,14.1
37.375,-88.054,336.9,1.1,1.1,2001-02-26,1646,T,88,5.1,284.5,63.2
34.582,-82.108,323.4,1.3,1.1,2001-02-26,1647,T,76,5.1,294.6,35.1
34.584,-82.113,316.1,1.3,1.1,2001-02-26,1647,T,65,5.1,294.3,22.9
34.14,-81.77,315.7,1.4,1.2,2001-02-26,1647,T,64,5.1,294.2,26.7
32.626,-81.307,317.9,1.5,1.2,2001-02-26,1647,T,69,5.1,295.5,31.7
32.616,-81.31,316.6,1.5,1.2,2001-02-26,1647,T,66,5.1,294.9,28.6
31.585,-81.459,328.9,1.6,1.2,2001-02-26,1648,T,82,5.1,293.3,62.5
31.582,-81.443,317.4,1.6,1.2,2001-02-26,1648,T,68,5.1,290.5,33.3
31.585,-81.466,315.5,1.6,1.2,2001-02-26,1648,T,64,5.1,293.1,28.1
31.582,-81.449,325.2,1.6,1.2,2001-02-26,1648,T,78,5.1,292.4,51
30.92,-82.885,343.5,1.3,1.1,2001-02-26,1648,T,80,5.1,287.3,87.8
30.918,-82.871,324.3,1.3,1.1,2001-02-26,1648,T,73,5.1,285.2,39.8
31.129,-84.215,324.8,1.1,1.1,2001-02-26,1648,T,78,5.1,295.7,28.1
30.999,-84.052,314.9,1.2,1.1,2001-02-26,1648,T,59,5.1,293.9,15.7
31.632,-88.719,314.1,1.1,1,2001-02-26,1648,T,60,5.1,291.1,17.2
31.631,-88.708,320,1.1,1,2001-02-26,1648,T,72,5.1,290.6,24.5
26.444,-81.213,316.3,2.1,1.4,2001-02-26,1649,T,48,5.1,293.8,34.9
26.432,-81.216,316.8,2.1,1.4,2001-02-26,1649,T,46,5.1,291.2,34.7
26.25,-80.841,310.9,2.3,1.5,2001-02-26,1649,T,31,5.1,289.5,33.1
26.248,-80.825,332.3,2.3,1.5,2001-02-26,1649,T,74,5.1,289.5,121.1
26.301,-81.366,314.1,2.1,1.4,2001-02-26,1649,T,60,5.1,291.7,32.7
35.262,-78.599,339.7,1.3,1.2,2001-02-27,349,T,100,5.1,280.1,93.2
35.258,-78.605,324.7,1.3,1.2,2001-02-27,349,T,100,5.1,279,57.2
35.04,-79.51,313.2,2.2,1.4,2001-02-27,1551,T,57,5.1,291,52.8
34.763,-76.909,315.7,1.5,1.2,2001-02-27,1551,T,64,5.1,282.9,36.4
32.793,-80.778,335.6,2.5,1.5,2001-02-27,1552,T,87,5.1,291.8,165.8
32.799,-80.785,330.1,2.5,1.5,2001-02-27,1552,T,83,5.1,291.6,130.6
32.797,-80.759,312.3,2.4,1.5,2001-02-27,1552,T,52,5.1,291.4,48.5
32.771,-82.14,310.9,3,1.7,2001-02-27,1552,T,43,5.1,291.1,58.5
32.756,-82.141,314.6,3,1.7,2001-02-27,1552,T,61,5.1,290.2,76.4
31.584,-81.483,310.2,2.7,1.6,2001-02-27,1552,T,31,5.1,291.3,44.3
31.582,-81.455,342.4,2.6,1.6,2001-02-27,1552,T,91,5.1,292.8,229.3
31.578,-81.463,347,2.6,1.6,2001-02-27,1552,T,94,5.1,292.7,267.4
31.44,-84.256,314.7,4.1,1.9,2001-02-27,1552,T,62,5.1,289.2,113.2
31.438,-84.213,318.3,4.1,1.9,2001-02-27,1552,T,69,5.1,288.7,140.9
31.434,-84.222,322.5,4.1,1.9,2001-02-27,1552,T,73,5.1,289,170.7
30.921,-82.873,311.7,3.2,1.7,2001-02-27,1553,T,50,5.1,288.5,74.5
30.853,-83.017,316.9,3.3,1.7,2001-02-27,1553,T,67,5.1,292.1,100.5
30.857,-83.022,315.9,3.3,1.7,2001-02-27,1553,T,65,5.1,292.4,97.6
26.684,-80.964,328.3,2.1,1.4,2001-02-27,1554,T,81,5.1,300.1,56.7
26.596,-80.488,321.1,2,1.4,2001-02-27,1554,T,72,5.1,298.6,30.8
30.958,-87.063,346.4,3.6,1.8,2001-02-27,1731,T,93,5.1,293,387
30.949,-87.027,312.3,3.6,1.8,2001-02-27,1731,T,32,5.1,291.7,65.9
30.964,-87.066,341.8,3.6,1.8,2001-02-27,1731,T,91,5.1,293.1,334.5
30.956,-87.03,320.1,3.6,1.8,2001-02-27,1731,T,72,5.1,291.6,126.8
28.993,-97.48,313.1,1,1,2001-02-27,1732,T,0,5.1,289.9,11.9
26.888,-101.46,321.2,1.2,1.1,2001-02-27,1732,T,54,5.1,305.8,10.7
26.882,-101.414,335.3,1.2,1.1,2001-02-27,1732,T,87,5.1,303.3,40.6
26.881,-101.403,316,1.2,1.1,2001-02-27,1732,T,57,5.1,300.9,9.2
36.003,-119.546,311.2,1,1,2001-02-27,1909,T,44,5.1,287.7,15.3
40.311,-80.608,310,1,1,2001-02-28,1633,T,19,5.1,282.2,18.4
31.321,-82.119,310.6,1.1,1,2001-02-28,1635,T,35,5.1,295.6,8.8
31.421,-83.548,315,1,1,2001-02-28,1635,T,63,5.1,294.7,12.1
31.303,-83.068,311.3,1,1,2001-02-28,1635,T,48,5.1,294.1,9.7
31.429,-84.238,320.7,1,1,2001-02-28,1635,T,59,5.1,290,19.5
31.116,-82.393,325.6,1,1,2001-02-28,1635,T,79,5.1,295.3,29.1
31.037,-82.182,319.3,1.1,1,2001-02-28,1635,T,64,5.1,294.5,19.2
31.033,-82.216,324.8,1.1,1,2001-02-28,1635,T,78,5.1,294.1,27.6
31.031,-82.205,327.1,1.1,1,2001-02-28,1635,T,77,5.1,294.1,29.8
31.028,-82.184,320.7,1.1,1,2001-02-28,1635,T,70,5.1,294.6,21.6
31.12,-83.075,316.2,1,1,2001-02-28,1635,T,65,5.1,295.9,13.2
30.957,-82.801,342,1,1,2001-02-28,1635,T,91,5.1,292.9,55.4
30.956,-82.79,317.3,1,1,2001-02-28,1635,T,68,5.1,290.5,17.9
31.004,-83.655,310.1,1,1,2001-02-28,1635,T,22,5.1,296.4,5.4
31.096,-84.551,319.5,1,1,2001-02-28,1635,T,71,5.1,295.4,15.9
31.095,-84.54,322.3,1,1,2001-02-28,1635,T,75,5.1,295,19.5
30.999,-83.939,325.9,1,1,2001-02-28,1635,T,79,5.1,297.1,23.9
30.998,-83.929,313.1,1,1,2001-02-28,1635,T,26,5.1,299,9.1
30.926,-83.751,341.7,1,1,2001-02-28,1636,T,91,5.1,298.2,49.8
30.924,-83.741,318.3,1,1,2001-02-28,1636,T,69,5.1,298,14.8
30.93,-84.416,326.4,1,1,2001-02-28,1636,T,80,5.1,293.4,27.1
30.922,-84.428,318.6,1,1,2001-02-28,1636,T,70,5.1,294.6,16.8
30.921,-84.418,331.8,1,1,2001-02-28,1636,T,84,5.1,292.6,35.3
30.896,-84.241,317.8,1,1,2001-02-28,1636,T,68,5.1,296.2,15.2
30.695,-83.878,313.9,1,1,2001-02-28,1636,T,59,5.1,295.5,11.5
30.314,-81.947,316.3,1.1,1,2001-02-28,1636,T,65,5.1,297,15
30.495,-83.158,313.5,1,1,2001-02-28,1636,T,53,5.1,298.2,8.3
30.191,-83.044,312.9,1,1,2001-02-28,1636,T,54,5.1,297.2,7.6
30.107,-82.917,317.2,1,1,2001-02-28,1636,T,67,5.1,300,10.4
27.282,-81.714,318.5,1.2,1.1,2001-02-28,1636,T,58,5.1,302.2,13.7
26.627,-81.252,313.4,1.3,1.1,2001-02-28,1637,T,53,5.1,298.2,9
45.915,-119.773,325.7,2.1,1.4,2001-02-28,1949,T,79,5.1,290.7,85.8
45.914,-119.778,312.4,2.1,1.4,2001-02-28,1949,T,54,5.1,290.9,38.3
42.484,-119.843,333.1,2.6,1.5,2001-02-28,1950,T,85,5.1,280.5,180.7
42.476,-119.814,322.6,2.6,1.5,2001-02-28,1950,T,69,5.1,280.8,124.6
